PR-number,labels,created_date,creator_username,status,PR-title,PR-URL
2990,,2024-01-10T06:06:20Z,dr-m,closed,MDEV-33137: Assertion end_lsn == page_lsn failed in recv_recover_page,https://github.com/MariaDB/server/pull/2990
2989,,2024-01-09T23:58:58Z,grooverdan,closed,Replace incorrect message `mariadb-safe` with correct `mariadbd-safe`,https://github.com/MariaDB/server/pull/2989
2988,,2024-01-09T23:14:44Z,grooverdan,closed,MDEV-8941 Compile on Solaris (SPARC) fails with errors in filamvct.cpp,https://github.com/MariaDB/server/pull/2988
2987,MariaDB Corporation,2024-01-09T13:10:26Z,spetrunia,closed,Fix and stabilize testcase for MDEV-32212,https://github.com/MariaDB/server/pull/2987
2986,,2024-01-09T11:51:34Z,janlindstrom,closed,MDEV-32635 : galera_shutdown_nonprim: mysql_shutdown failed,https://github.com/MariaDB/server/pull/2986
2985,,2024-01-08T18:18:03Z,christian7007,closed,MDEV-30908 Make SESSION_USER() comparable with CURRENT_USER(),https://github.com/MariaDB/server/pull/2985
2984,MariaDB Corporation,2024-01-08T17:00:47Z,DaveGosselin-MariaDB,closed,MDEV-32090 Test for null-safe equals in join,https://github.com/MariaDB/server/pull/2984
2983,,2024-01-07T10:55:19Z,jtojnar,closed,[MDEV-33439] Fix build with libxml2 2.12,https://github.com/MariaDB/server/pull/2983
2982,,2024-01-05T09:40:07Z,janlindstrom,closed,MDEV-33138 : Galera test case MW-336 unstable,https://github.com/MariaDB/server/pull/2982
2981,,2024-01-05T07:09:48Z,mariadb-DebarunBanerjee,closed,MDEV-33101 Server crashes when starting the server with innodb-force-recovery=6 and enabling the innodb_truncate_temporary_tablespace_now variable,https://github.com/MariaDB/server/pull/2981
2980,,2024-01-04T16:01:38Z,aurel32,closed,[MDEV-33435] RISC-V: use RDTIME instead of RDCYCLE,https://github.com/MariaDB/server/pull/2980
2979,,2024-01-04T15:20:12Z,mariadb-DebarunBanerjee,closed,Server crashes with innodb-force-recovery=6 and enabling the innodb_truncate_temporary_tablespace_now variable,https://github.com/MariaDB/server/pull/2979
2978,,2024-01-04T14:56:40Z,janlindstrom,closed,MDEV-33173 : Galera test case galera_sr_kill_slave_before_apply unstable,https://github.com/MariaDB/server/pull/2978
2977,,2024-01-04T13:32:27Z,janlindstrom,closed,MDEV-33172 : Galera test case galera_mdl_race unstable,https://github.com/MariaDB/server/pull/2977
2976,External Contribution,2024-01-04T12:10:54Z,vainiovano,open,MDEV-32745 Config upgrade helper tool,https://github.com/MariaDB/server/pull/2976
2975,,2024-01-04T06:27:28Z,janlindstrom,closed,MDEV-33036 : Galera test case galera_3nodes.galera_ist_gcache_rollove…,https://github.com/MariaDB/server/pull/2975
2974,,2024-01-03T08:28:02Z,dr-m,closed,MDEV-33160 show_status_array() calls various functions via incompatible pointer,https://github.com/MariaDB/server/pull/2974
2973,,2023-12-31T00:46:48Z,brad0,closed,wsrep scripts fixes for working on OpenBSD,https://github.com/MariaDB/server/pull/2973
2972,,2023-12-30T21:41:05Z,brad0,closed,Fix timeout(1) usage in wsrep_sst_mariabackup on *BSD,https://github.com/MariaDB/server/pull/2972
2971,MariaDB Corporation,2023-12-30T14:00:31Z,Olernov,open,MDEV-32302 Window functions operate on uninitialized Item_copy objects,https://github.com/MariaDB/server/pull/2971
2970,MariaDB Corporation,2023-12-28T14:22:12Z,spetrunia,closed,MDEV-18478,https://github.com/MariaDB/server/pull/2970
2969,Codership,2023-12-27T10:30:18Z,denis-protivensky,closed,MDEV-33064: Sync trx->wsrep state from THD on trx start,https://github.com/MariaDB/server/pull/2969
2968,Codership,2023-12-27T10:14:24Z,denis-protivensky,closed,MDEV-33064: Sync trx->wsrep state from THD on trx start,https://github.com/MariaDB/server/pull/2968
2967,External Contribution,2023-12-27T03:23:21Z,northhurricane,open,MDEV-33071 : MDL deadlock loop information,https://github.com/MariaDB/server/pull/2967
2966,,2023-12-26T16:33:41Z,jayaddison,closed,Maintenance: update vendored minizip code in CONNECT module to match zlib v1.3,https://github.com/MariaDB/server/pull/2966
2965,External Contribution,2023-12-22T19:28:35Z,PhysicsTing,open,[MDEV-32652] New sql_mode to prevent BEGIN inside a transaction,https://github.com/MariaDB/server/pull/2965
2964,,2023-12-22T12:49:35Z,dr-m,closed,MDEV-33112 innodb_undo_log_truncate=ON is blocking page write,https://github.com/MariaDB/server/pull/2964
2963,,2023-12-22T08:09:08Z,hsser,closed,MDEV-32892 IO Thread Reports False Error When Stopped During Connecting to Primary,https://github.com/MariaDB/server/pull/2963
2962,,2023-12-22T06:36:07Z,Thirunarayanan,closed,MDEV-33098 The test innodb.doublewrite_debug occasionally fails to start up InnoDB,https://github.com/MariaDB/server/pull/2962
2961,,2023-12-21T22:41:01Z,keeper,closed,[MDEV-28162] Replace PFS_atomic with std::atomic<T>,https://github.com/MariaDB/server/pull/2961
2960,,2023-12-21T20:11:18Z,Sophist-UK,closed,Replace incorrect message `mariadb-safe` with correct `mariadbd-safe`,https://github.com/MariaDB/server/pull/2960
2959,MariaDB Corporation,2023-12-21T15:19:48Z,dr-m,open,MDEV-31772 Innodb_rows_* missing,https://github.com/MariaDB/server/pull/2959
2958,,2023-12-21T08:51:22Z,tgross35,closed,Convert core instances of `sprintf` to `snprintf`,https://github.com/MariaDB/server/pull/2958
2957,,2023-12-21T04:34:31Z,tgross35,closed,Fix a case of `unused-but-set-variable`,https://github.com/MariaDB/server/pull/2957
2956,,2023-12-20T23:06:21Z,grooverdan,closed,MDEV-24670 memory pressure - warnings/notes,https://github.com/MariaDB/server/pull/2956
2955,External Contribution,2023-12-20T06:05:13Z,poempeng,open,MDEV-33067 Support creating snapshot based on SCN,https://github.com/MariaDB/server/pull/2955
2954,,2023-12-20T04:43:06Z,grooverdan,closed,plugin cracklib password check - selinux,https://github.com/MariaDB/server/pull/2954
2953,,2023-12-20T03:04:25Z,SongLibing,closed,"MDEV-33049 Assertion `marked_for_write_or_computed()' failed in bool Field_new_decimal::store_value(const my_decimal*, int*)",https://github.com/MariaDB/server/pull/2953
2952,,2023-12-19T23:43:40Z,grooverdan,closed,sql_test.cc compile fix for Debug macos,https://github.com/MariaDB/server/pull/2952
2951,,2023-12-19T22:57:21Z,grooverdan,closed,MDEV-24670 memory pressure - warnings/notes,https://github.com/MariaDB/server/pull/2951
2950,,2023-12-19T22:25:13Z,grooverdan,closed,MDEV-24670 memory pressure - mariadb-backup postfix,https://github.com/MariaDB/server/pull/2950
2949,,2023-12-19T14:23:25Z,dr-m,closed,MDEV-33053 InnoDB LRU flushing does not run before running out of buffer pool,https://github.com/MariaDB/server/pull/2949
2948,,2023-12-19T13:24:32Z,janlindstrom,closed,MDEV-29882 : Galera test failure on galera_sr_cc_master,https://github.com/MariaDB/server/pull/2948
2947,,2023-12-19T12:49:21Z,dr-m,closed,MDEV-33062 innodb_undo_log_truncate=ON prevents fast shutdown,https://github.com/MariaDB/server/pull/2947
2946,,2023-12-19T10:28:02Z,Thirunarayanan,closed,MDEV-26740  Inplace alter rebuild increases file size,https://github.com/MariaDB/server/pull/2946
2945,,2023-12-19T10:16:08Z,janlindstrom,closed,MDEV-24481 : galera_3nodes.galera_vote_rejoin_mysqldump MTR failed: m…,https://github.com/MariaDB/server/pull/2945
2944,MariaDB Foundation,2023-12-19T07:21:30Z,grooverdan,open,MDEV-32808 encrypt sql crash,https://github.com/MariaDB/server/pull/2944
2943,,2023-12-19T06:32:59Z,janlindstrom,closed,MDEV-20485 : Galera test failure on galera.galera_var_node_address,https://github.com/MariaDB/server/pull/2943
2942,MariaDB Corporation,2023-12-18T08:45:42Z,dr-m,closed,MDEV-33052 MSAN use-of-uninitialized-value in buf_read_ahead_linear(),https://github.com/MariaDB/server/pull/2942
2941,MariaDB Foundation,2023-12-18T08:13:04Z,iangilfillan,closed,Update my_print_defaults man page with mariadbd option,https://github.com/MariaDB/server/pull/2941
2940,,2023-12-18T04:26:13Z,hsser,closed,MDEV-31925 mysqld_upgrade --check-if-upgrade-is-needed leaks files,https://github.com/MariaDB/server/pull/2940
2939,,2023-12-15T13:56:38Z,labath,closed,MDEV-33051 Fix unaligned access in my_dir,https://github.com/MariaDB/server/pull/2939
2938,,2023-12-14T07:06:59Z,grooverdan,closed,Merge from 10.5,https://github.com/MariaDB/server/pull/2938
2937,,2023-12-14T06:44:52Z,grooverdan,closed,sql/sql_test.cc include header correction,https://github.com/MariaDB/server/pull/2937
2936,,2023-12-14T00:31:17Z,tonychen2001,closed,TESTING,https://github.com/MariaDB/server/pull/2936
2935,,2023-12-13T23:22:48Z,tonychen2001,closed,MDEV-26923 Check all invalid config options,https://github.com/MariaDB/server/pull/2935
2934,,2023-12-13T20:05:06Z,adaugherity,closed,Fix markdown headings in auth_gssapi README,https://github.com/MariaDB/server/pull/2934
2933,,2023-12-13T13:44:59Z,dr-m,closed,MDEV-21245 InnoDB: Using a partial-field key prefix in search,https://github.com/MariaDB/server/pull/2933
2932,,2023-12-13T12:24:00Z,sjaakola,closed,10.5-MDEV-31905 GTID inconsistency due to mariabackup SST,https://github.com/MariaDB/server/pull/2932
2931,,2023-12-13T09:02:27Z,dr-m,closed,MDEV-33009 Server hangs for a long time with innodb_undo_log_truncate=ON,https://github.com/MariaDB/server/pull/2931
2930,,2023-12-13T08:58:36Z,dr-m,closed,MDEV-33009 Server hangs for a long time with innodb_undo_log_truncate=ON,https://github.com/MariaDB/server/pull/2930
2929,,2023-12-13T06:15:58Z,grooverdan,closed,MDEV-33006 Missing required privilege CONNECTION ADMIN,https://github.com/MariaDB/server/pull/2929
2928,,2023-12-13T00:36:58Z,christian7007,closed,MDEV-30908 Create INVOKING_USER() function,https://github.com/MariaDB/server/pull/2928
2927,,2023-12-13T00:17:07Z,robinnewhouse,closed,Explicitly recommend target branches in CODING_STANDARDS,https://github.com/MariaDB/server/pull/2927
2926,,2023-12-12T16:47:37Z,Thirunarayanan,closed,MDEV-32725 innodb.import_update_stats accesses uninitialized ib_table->stat_n_rows,https://github.com/MariaDB/server/pull/2926
2925,,2023-12-12T15:27:08Z,dr-m,closed,"MDEV-18322 Assertion ""wrong page type"" on instant ALTER TABLE",https://github.com/MariaDB/server/pull/2925
2924,,2023-12-12T09:56:20Z,Thirunarayanan,closed,MDEV-32968  InnoDB fails to restore tablespace first page from doublewrite buffer when page is empty,https://github.com/MariaDB/server/pull/2924
2923,,2023-12-12T09:03:57Z,janlindstrom,closed,MDEV-33000: Fix test result file on some test cases,https://github.com/MariaDB/server/pull/2923
2922,,2023-12-12T08:33:54Z,dr-m,closed,"MDEV-18322 Assertion ""wrong page type"" on instant ALTER TABLE",https://github.com/MariaDB/server/pull/2922
2921,,2023-12-12T07:44:48Z,janlindstrom,closed,MDEV-32995 : Remove not supported tests from wsrep suite,https://github.com/MariaDB/server/pull/2921
2920,,2023-12-11T13:30:36Z,dr-m,closed,"MDEV-29972 Crash emitting ""Unsupported meta-data version number"" error message",https://github.com/MariaDB/server/pull/2920
2919,,2023-12-11T12:21:50Z,dr-m,closed,MDEV-31000 Assertion failed on ALTER TABLE...page_compressed=1,https://github.com/MariaDB/server/pull/2919
2918,,2023-12-11T10:57:36Z,janlindstrom,closed,MDEV-22063 : Assertion `0' failed in wsrep::transaction::before_rollback,https://github.com/MariaDB/server/pull/2918
2917,,2023-12-11T10:56:08Z,janlindstrom,closed,MDEV-22063 : Assertion `0' failed in wsrep::transaction::before_rollback,https://github.com/MariaDB/server/pull/2917
2916,,2023-12-11T10:53:53Z,janlindstrom,closed,MDEV-22063 : Assertion `0' failed in wsrep::transaction::before_rollback,https://github.com/MariaDB/server/pull/2916
2915,MariaDB Foundation,2023-12-10T23:19:35Z,grooverdan,closed,MDEV-32983 cosmetic improvement on path separator near ib_buffer_pool,https://github.com/MariaDB/server/pull/2915
2914,,2023-12-10T20:14:18Z,Luko429,closed,Feature that confirms with the User before performing the DELETE operation,https://github.com/MariaDB/server/pull/2914
2913,,2023-12-10T20:01:15Z,mariadb-RexJohnston,closed,MDEV-31279 Crash when lateral derived is guaranteed to return no rows,https://github.com/MariaDB/server/pull/2913
2912,,2023-12-10T16:49:58Z,hsser,closed,MDEV-32942 Fix Memory Leak in my_print_defaults with Non-Existing Con…,https://github.com/MariaDB/server/pull/2912
2911,MariaDB Foundation,2023-12-08T13:48:39Z,an3l,closed,MDEV-32973: SHOW TABLES LIKE shows temporary tables with non-matching names,https://github.com/MariaDB/server/pull/2911
2910,,2023-12-07T17:48:15Z,robinnewhouse,closed,MDEV-32587 Allow json exponential notation starting with zero,https://github.com/MariaDB/server/pull/2910
2909,MariaDB Foundation,2023-12-07T15:47:29Z,LinuxJedi,open,Add not_amazon tests to S3 engine,https://github.com/MariaDB/server/pull/2909
2908,,2023-12-07T12:59:08Z,denis-protivensky,closed,MDEV-32964: Expect DB_INTERRUPTED from wsrep_row_upd_check_foreign_constraints,https://github.com/MariaDB/server/pull/2908
2907,,2023-12-07T12:15:49Z,denis-protivensky,closed,MDEV-32738: Don't roll back high-prio txn waiting on a lock in InnoDB,https://github.com/MariaDB/server/pull/2907
2906,,2023-12-07T12:01:45Z,LinuxJedi,closed,MDEV-32884 Improve S3 options comaptibility,https://github.com/MariaDB/server/pull/2906
2905,,2023-12-06T23:30:30Z,dlenski,closed,Fix inconsistent definition of PERFORMANCE_SCHEMA.REPLICATION_APPLIER_STATUS.COUNT_TRANSACTIONS_RETRIES column,https://github.com/MariaDB/server/pull/2905
2904,,2023-12-06T18:29:13Z,DaveGosselin-MariaDB,closed,MDEV-28619 Server crash in Window_funcs_sort::setup,https://github.com/MariaDB/server/pull/2904
2903,,2023-12-06T15:44:54Z,Thirunarayanan,closed,MDEV-32920  innodb_buffer_pool_read_requests always 0,https://github.com/MariaDB/server/pull/2903
2902,,2023-12-06T13:31:43Z,LinuxJedi,closed,Update Amazon S3 test for URL endpoints,https://github.com/MariaDB/server/pull/2902
2901,MariaDB Foundation,2023-12-06T06:14:37Z,an3l,closed,MDEV-32919: Cannot select particular field from IS.tables in case table needs upgrade from MySQL 5.7,https://github.com/MariaDB/server/pull/2901
2900,MariaDB Corporation,2023-12-05T23:47:16Z,bnestere,closed,"MDEV-32953: main.rpl_mysqldump_slave Fails with ""Master binlog wasn’t…",https://github.com/MariaDB/server/pull/2900
2899,MariaDB Corporation,2023-12-05T22:21:19Z,jasoncu-MariaDB,closed,MDEV-18478 ANALYZE for statement should show selectivity of pushed index condition,https://github.com/MariaDB/server/pull/2899
2898,,2023-12-05T15:11:30Z,dr-m,closed,"MDEV-32939 If tables are frequently created, renamed, dropped, a backup cannot be restored",https://github.com/MariaDB/server/pull/2898
2897,,2023-12-05T12:45:28Z,dr-m,closed,MDEV-31939 Adaptive flush recommendation ignores dirty ratio and checkpoint age,https://github.com/MariaDB/server/pull/2897
2896,,2023-12-05T09:56:09Z,illuusio,closed,MDEV-32936: Detect do ARM processor have NEON intrinsics or not,https://github.com/MariaDB/server/pull/2896
2895,MariaDB Corporation,2023-12-04T15:12:01Z,bnestere,closed,MDEV-32933: Skip statement and mix mode for binlog.flashback,https://github.com/MariaDB/server/pull/2895
2894,,2023-12-04T14:40:23Z,denis-protivensky,closed,MDEV-32938: DDL must check if not aborted before entering TOI,https://github.com/MariaDB/server/pull/2894
2893,,2023-12-04T08:08:08Z,illuusio,closed,MDEV-32935: Remove unneeded CMAKE_SYSTEM_PROCESSOR parameter from debian/rules,https://github.com/MariaDB/server/pull/2893
2892,,2023-12-03T14:32:23Z,tohghua,closed,MDEV-31566 Fix buffer overrun in dynstr_append_json_quoted(),https://github.com/MariaDB/server/pull/2892
2891,,2023-12-01T10:00:24Z,dr-m,closed,MDEV-32042 Simplify buf_page_get_gen(),https://github.com/MariaDB/server/pull/2891
2890,MariaDB Foundation,2023-12-01T08:23:27Z,grooverdan,closed,MDEV-32923: drop errmsg-utf8.txt from packaging,https://github.com/MariaDB/server/pull/2890
2889,,2023-11-30T19:53:11Z,mariadb-RexJohnston,closed,MDEV-32212 DELETE with ORDER BY and semijoin optimization causing crash,https://github.com/MariaDB/server/pull/2889
2888,,2023-11-30T19:48:52Z,mariadb-RexJohnston,closed,MDEV-32212 DELETE with ORDER BY and semijoin optimization causing crash,https://github.com/MariaDB/server/pull/2888
2887,,2023-11-30T15:08:43Z,sciascid,closed,MDEV-27806 GTIDs diverge in Galera cluster after CTAS,https://github.com/MariaDB/server/pull/2887
2886,MariaDB Corporation,2023-11-30T14:08:52Z,bnestere,closed,MDEV-7850: make Thread-id available in Gtid,https://github.com/MariaDB/server/pull/2886
2885,,2023-11-30T10:32:38Z,denis-protivensky,closed,MDEV-22232 Fix test after changing behavior of ALTER DROP FOREIGN KEY,https://github.com/MariaDB/server/pull/2885
2884,MariaDB Foundation,2023-11-30T03:45:59Z,grooverdan,open,MDEV-32910 cycles can overflow and result in large explain json=X mesurements,https://github.com/MariaDB/server/pull/2884
2883,,2023-11-30T03:16:32Z,grooverdan,closed,main.subselect* often fails on CI with ER_SUBQUERY_NO_1_ROW,https://github.com/MariaDB/server/pull/2883
2882,MariaDB Corporation,2023-11-29T14:54:42Z,bnestere,closed,MDEV-10653: SHOW SLAVE STATUS Can Deadlock an Errored Slave,https://github.com/MariaDB/server/pull/2882
2881,,2023-11-29T07:21:39Z,dr-m,closed,MDEV-32833 InnoDB wrong error message,https://github.com/MariaDB/server/pull/2881
2880,,2023-11-29T01:28:03Z,grooverdan,closed,mallinfo2: include malloc header even if mallinfo undetected,https://github.com/MariaDB/server/pull/2880
2879,,2023-11-28T14:02:25Z,vlad-lesin,closed,MDEV-28682 gcol.gcol_purge contaminates further execution of innodb.g…,https://github.com/MariaDB/server/pull/2879
